region_id,date,lat,lon,ValidFrac_Land,ValidPixCount,LandPixCount,WaterFrac_Valid,WaterPixCount,WaterFrac_Valid_NoPerm,WaterPixCount_NoPerm,NDWI_mean,DSWE_mean,n_scenes,CC_min,CC_med,ROI_ValidFrac,ROI_ValidPix
16.0,2019-09-18,9.450044339508668,-13.750062896375068,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
17.0,2019-09-18,9.450044339509576,-13.65006243894937,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
18.0,2019-09-18,9.45004433950806,-13.550061981518365,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
19.0,2019-09-18,9.450044339506865,-13.450061524089884,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
20.0,2019-09-18,9.450044339507972,-13.350061066661814,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
21.0,2019-09-18,9.450044339508981,-13.250060609237499,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
22.0,2019-09-18,9.45004433950805,-13.150060151803617,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
23.0,2019-09-18,9.450044339509153,-13.050059694379435,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
24.0,2019-09-18,9.550044806843792,-13.750062896373317,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
25.0,2019-09-18,9.550044806845008,-13.65006243894893,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
26.0,2019-09-18,9.550044806846227,-13.550061981519118,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
27.0,2019-09-18,9.55004480684644,-13.450061524090135,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
28.0,2019-09-18,9.550044806845966,-13.35006106666091,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
29.0,2019-09-18,9.550044806845282,-13.25006060923807,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
30.0,2019-09-18,9.550044806844625,-13.15006015180468,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
31.0,2019-09-18,9.5500448068442,-13.050059694377682,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
32.0,2019-09-18,9.650045274124125,-13.750062896373425,0.023550808717933604,3241.5568627450994,137641,0.9962980751200403,3229.5568627450994,1.0149032720902686,3289.8666666666672,0.514613367315731,3.5453709606978956,1,,,0.026487370689464464,177661.44313725532
33.0,2019-09-18,9.650045274122947,-13.650062438948773,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
34.0,2019-09-18,9.65004527412241,-13.550061981518583,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
35.0,2019-09-18,9.650045274122597,-13.45006152409026,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
36.0,2019-09-18,9.650045274122666,-13.350061066661208,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
37.0,2019-09-18,9.650045274124125,-13.250060609236977,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
38.0,2019-09-18,9.650045274124045,-13.150060151806525,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
39.0,2019-09-18,9.650045274123608,-13.050059694376719,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
40.0,2019-09-18,9.750045741339362,-13.750062896373532,0.18507651792711402,25542.78039215686,138012,0.508895879254627,12998.61568627451,0.5120872956081831,13080.133333333333,-0.07795251343674738,1.6156823561978066,1,,,0.026487370689464464,177661.44313725532
41.0,2019-09-18,9.750045741340204,-13.650062438949009,0.0,0.0,138012,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
