Region_ID,Date,lon,lat,ValidFrac_Land,WaterFrac_Valid,ValidPixCount,WaterPixCount,LandPixCount,WI_mean,NDWI_mean,DSWE_mean,system:index,Precip_mm,.geo,rain_sum_7,rain_sum_15,rain_sum_30,rain_sum_60,rain_sum_90,rain_days_7
7,2016-09-09,-13.5,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,617_4,14.14372492581606,"{""type"":""MultiPoint"",""coordinates"":[]}",126.06049003079534,263.02658254280686,729.3852474540472,1821.963454131037,2097.3634477704763,7.0
12,2016-09-09,-13.5,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,617_5,23.89349974691868,"{""type"":""MultiPoint"",""coordinates"":[]}",102.71640960127115,251.05189206078649,661.7305064573884,1573.6138438805938,1838.030339218676,7.0
3,2016-09-09,-13.25,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,617_6,22.38370291888714,"{""type"":""MultiPoint"",""coordinates"":[]}",143.20588763803244,309.34789031744003,773.6224727705121,2027.4676848202944,2422.7099483832717,7.0
8,2016-09-09,-13.25,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,617_7,31.65729623287916,"{""type"":""MultiPoint"",""coordinates"":[]}",129.03296574950218,304.2322751134634,756.2158168293536,1834.4243043102324,2264.132685493678,7.0
13,2016-09-09,-13.25,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,617_8,18.27228907495737,"{""type"":""MultiPoint"",""coordinates"":[]}",121.0765540599823,255.51432091742754,597.4240754731,1360.920853447169,1705.9108158573508,7.0
4,2016-09-09,-13.0,9.25,0.0,0.0,0.0,0.0,859329,,,0.0,617_9,24.26562923938036,"{""type"":""MultiPoint"",""coordinates"":[]}",121.3383674621582,316.82906253263354,778.0079883523285,2018.5818481259048,2434.049356728792,7.0
9,2016-09-09,-13.0,9.5,0.0,0.0,0.0,0.0,860256,,,0.0,617_10,22.021223790943623,"{""type"":""MultiPoint"",""coordinates"":[]}",97.43950283154845,285.00858834013343,691.0952045582235,1678.291360847652,2087.3851710930467,7.0
14,2016-09-09,-13.0,9.75,0.0,0.0,0.0,0.0,859329,,,0.0,617_11,15.892989933490751,"{""type"":""MultiPoint"",""coordinates"":[]}",85.02431912347674,241.6046974249184,566.1424151621759,1259.4646108336747,1640.433568507433,7.0
5,2016-09-09,-12.75,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,617_12,10.250117629766464,"{""type"":""MultiPoint"",""coordinates"":[]}",75.99442917853594,233.41340851038694,605.5704085156322,1649.7754757292569,1942.2338623553514,7.0
10,2016-09-09,-12.75,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,617_13,10.338143445551395,"{""type"":""MultiPoint"",""coordinates"":[]}",45.55816389620304,192.76635954156518,568.4876404702663,1398.026346694678,1682.6104586943984,7.0
15,2016-09-09,-12.75,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,617_14,8.130978792905807,"{""type"":""MultiPoint"",""coordinates"":[]}",42.833575047552586,180.65610248595476,473.2295945286751,1070.9918327629566,1379.3048281222582,7.0
1,2016-09-18,-13.75,9.25,0.0679760243666368,0.7259495107675461,58413.76904295765,42405.447058823534,859329,0.4482350841968251,0.3759174738191161,0.1828955788034773,626_0,3.696042113006115,"{""type"":""MultiPoint"",""coordinates"":[]}",268.37925193831325,472.3999588750303,830.4595868103206,2109.2337439768016,2597.3601969890296,7.0
6,2016-09-18,-13.75,9.5,0.2795831879051944,0.3128808386645608,240513.11489457087,75251.9450980392,860256,0.0238441880731911,-0.1432758458499633,0.3013218597585752,626_1,6.331848911941052,"{""type"":""MultiPoint"",""coordinates"":[]}",339.083855971694,523.0382359586656,864.2154466360807,2248.075173702091,2719.7731896303594,7.0
11,2016-09-18,-13.75,9.75,0.6078331883499023,0.1795648695595989,522328.6859115332,93791.88235294116,859329,-0.2066143129160509,-0.4547593092892897,0.388457954933633,626_2,10.303212329745293,"{""type"":""MultiPoint"",""coordinates"":[]}",281.8032335489988,468.86808006092906,769.5208908990026,2084.2459774576128,2469.915234018117,7.0
2,2016-09-18,-13.5,9.25,0.1641426026944647,0.3255469713436105,141204.65882352943,45968.74901960784,860256,0.0280991823727058,-0.2532105528621124,0.1693256602154189,626_3,3.575430251657963,"{""type"":""MultiPoint"",""coordinates"":[]}",250.16724038869143,455.7879366911948,818.5596200637519,2202.2582930512726,2675.7861711084843,6.0
7,2016-09-18,-13.5,9.5,0.2111083227323331,0.2506210931528534,181803.10980392157,45563.69411764706,861184,-0.1024277425383391,-0.403484285643774,0.1616519725916301,626_4,5.711446516215801,"{""type"":""MultiPoint"",""coordinates"":[]}",315.4790559783578,511.6518381983042,789.588441606611,2022.7301274426281,2422.676431015134,6.0
12,2016-09-18,-13.5,9.75,0.3863214937010843,0.0033123873836558,332335.38288532,1100.8235294117646,860256,-0.4806068714972382,-0.6827819538291956,0.0038793556383958,626_5,8.44524521380663,"{""type"":""MultiPoint"",""coordinates"":[]}",257.6841674745083,460.7162233442068,695.3995376825333,1769.331513904035,2108.501734212041,6.0
3,2016-09-18,-13.25,9.25,0.0743793423052508,0.004626064320487,63985.27549414589,296.0,860256,-0.4101662993588934,-0.6632996845394588,0.0007856503903580861,626_6,12.001963332295418,"{""type"":""MultiPoint"",""coordinates"":[]}",216.1013982258737,457.33008813112974,832.1314994245768,2134.1128046624362,2645.22812794894,7.0
8,2016-09-18,-13.25,9.5,0.1971280487893731,2.3562187936723417e-05,169763.52156862748,4.0,861184,-0.4630696763686718,-0.6811446452290479,1.304421451139614e-05,626_7,19.29632388055325,"{""type"":""MultiPoint"",""coordinates"":[]}",251.6588787548244,501.3178074732423,816.0970038734376,2006.948437076062,2513.4611721150577,7.0
13,2016-09-18,-13.25,9.75,0.0785379208596729,1.480106240284626e-05,67562.71764705883,1.0,860256,-0.471568242989817,-0.6832736813947006,3.5601169397428383e-06,626_8,17.683462239801884,"{""type"":""MultiPoint"",""coordinates"":[]}",186.9215713813901,406.1821587383747,610.1123727858067,1505.3237811662257,1865.6734423711896,7.0
4,2016-09-18,-13.0,9.25,0.1265924477754695,0.00022981202151086072,108784.56155444644,25.0,859329,-0.4372701442122755,-0.6859891271963933,3.790844819871876e-05,626_9,11.19491271674633,"{""type"":""MultiPoint"",""coordinates"":[]}",223.0970561504364,444.9606826528907,855.6862878613174,2145.524079911411,2641.777191311121,7.0
9,2016-09-18,-13.0,9.5,0.1319291320850774,0.0,113492.8274509804,0.0,860256,-0.4693945777446511,-0.6906900063367246,0.0,626_10,15.935953706502914,"{""type"":""MultiPoint"",""coordinates"":[]}",213.63399596884847,412.846299353987,734.5279739238322,1830.58425411582,2271.6056401841342,7.0
14,2016-09-18,-13.0,9.75,0.0557973034413164,0.0,47948.240968923004,0.0,859329,-0.4591974107144865,-0.667385771258221,0.0,626_11,11.383595876395702,"{""type"":""MultiPoint"",""coordinates"":[]}",160.14946205541492,324.3803372606635,550.3150187432766,1368.2167092338204,1735.530296806246,7.0
5,2016-09-18,-12.75,9.25,0.1022427569212411,7.95862016876644e-05,87954.94509803923,7.0,860256,-0.4247940987320496,-0.6736567610474365,8.289687663377375e-06,626_12,10.15885267406702,"{""type"":""MultiPoint"",""coordinates"":[]}",205.58829186484218,361.7461835965514,711.1984817311168,1768.0050167255104,2136.303288862109,7.0
10,2016-09-18,-12.75,9.5,0.0521387359890202,0.0012471870027332,44901.045213968384,56.0,861184,-0.4142048145556558,-0.6704182847191109,0.00010784288784450274,626_13,6.139046512544155,"{""type"":""MultiPoint"",""coordinates"":[]}",168.97068079560995,285.03423230722547,574.7677064500749,1496.284699998796,1803.2866679131985,7.0
15,2016-09-18,-12.75,9.75,0.0410742151269229,8.490324141618515e-05,35334.340008226216,3.0,860256,-0.4042001067876322,-0.6716679370653441,4.743821897504204e-06,626_14,3.805954940617085,"{""type"":""MultiPoint"",""coordinates"":[]}",121.0563057102263,222.92943997308612,427.6802218519151,1133.1199677661061,1406.222382094711,7.0
1,2016-10-04,-13.75,9.25,0.0256334973667945,0.9864781177262364,22027.6076587102,21729.75294117647,859329,0.6922525967736662,0.6760252050741924,0.0965754180899063,642_0,2.5922851637005806,"{""type"":""MultiPoint"",""coordinates"":[]}",96.48878034204245,157.9020801000297,617.4086546525359,1582.7075238339603,2596.2932063266635,6.0
6,2016-10-04,-13.75,9.5,0.1634420517199424,0.3534376548151139,140602.00564439085,49694.0431372549,860256,0.0375866982367346,-0.1587714959464289,0.2131391414812997,642_1,4.122532904148102,"{""type"":""MultiPoint"",""coordinates"":[]}",99.3060814216733,165.76973628252745,680.7728665880859,1798.5137361101806,2729.0278333239257,6.0
11,2016-10-04,-13.75,9.75,0.3600016570813074,0.1715589420616067,309359.8639780228,53073.45098039216,859329,-0.1778622055449475,-0.4733364994586644,0.2247268487635644,642_2,4.868124611675739,"{""type"":""MultiPoint"",""coordinates"":[]}",129.3846350163221,223.80067454650998,689.3270295113324,1779.4339684769511,2546.153104864061,6.0
2,2016-10-04,-13.5,9.25,0.1254626393018986,0.1513651533072619,107929.98823529412,16336.839215686276,860256,-0.2187735914894791,-0.4999990839518066,0.0659047338240513,642_3,3.435756079852581,"{""type"":""MultiPoint"",""coordinates"":[]}",77.84971874207257,143.3739010244608,590.0071184150875,1518.9231489785016,2689.141031820327,6.0
7,2016-10-04,-13.5,9.5,0.3713231013645053,0.0479416657164553,319777.5137254902,15330.666666666664,861184,-0.4006507442272272,-0.6175891726581636,0.0508672979372321,642_4,6.007065065205097,"{""type"":""MultiPoint"",""coordinates"":[]}",71.60507421940565,151.9908499903977,656.1846598051488,1551.9676287658513,2451.1414957232773,6.0
12,2016-10-04,-13.5,9.75,0.3894533087908071,0.0016084621789538,335029.5456071446,538.8823529411765,860256,-0.506141432949325,-0.7016208637946432,0.0013542769688651,642_5,8.410457521677017,"{""type"":""MultiPoint"",""coordinates"":[]}",113.48444409668446,208.36897566914558,664.2613345757127,1522.2776564769447,2194.786303676665,6.0
3,2016-10-04,-13.25,9.25,0.3274030460021105,0.0615183520101155,281650.4347415916,17326.670588235294,860256,-0.3919583220393838,-0.6409277220500269,0.0587634148648204,642_6,8.972606621682644,"{""type"":""MultiPoint"",""coordinates"":[]}",87.07081153988838,211.37367887422442,665.0651269592345,1516.7804709635675,2647.438689135015,7.0
8,2016-10-04,-13.25,9.5,0.3828918572296634,1.5163446432306863e-05,329740.3411764705,5.0,861184,-0.5094308281563161,-0.7112675720123803,1.3044214511396138e-05,642_7,8.675186894834042,"{""type"":""MultiPoint"",""coordinates"":[]}",113.5248108766973,280.6236525066197,778.7450733594596,1618.1815140880644,2565.741002559662,7.0
13,2016-10-04,-13.25,9.75,0.606712845050727,0.0014503906099519,521928.3652319582,757.0,860256,-0.528433311400421,-0.7046450914333233,0.0013516577314556,642_8,6.708055734634399,"{""type"":""MultiPoint"",""coordinates"":[]}",100.6524944677949,226.24289384111762,619.0596795640886,1290.036047808826,1921.156009659171,7.0
4,2016-10-04,-13.0,9.25,0.0529385998076181,0.0008792817773650951,45491.67403408067,40.0,859329,-0.4823598314544739,-0.7177533268935875,7.10783403725977e-05,642_9,7.610839791595936,"{""type"":""MultiPoint"",""coordinates"":[]}",106.94562178105116,228.0856198631227,673.1632822193205,1511.6481971926987,2643.4779204428196,7.0
9,2016-10-04,-13.0,9.5,0.2047512669279295,0.0,176138.505882353,0.0,860256,-0.5244328302211836,-0.7169831691852521,0.0,642_10,4.3955957517027855,"{""type"":""MultiPoint"",""coordinates"":[]}",108.41197613626719,231.57967440783978,640.7713419757783,1409.4181382097304,2285.989774391055,7.0
14,2016-10-04,-13.0,9.75,0.5784561083844212,0.0038886779206424,497084.1091618763,1933.0,859329,-0.5182352075292882,-0.7082622470119645,0.0044689901671934,642_11,2.250450663268566,"{""type"":""MultiPoint"",""coordinates"":[]}",79.26527550444007,173.02279407158494,487.4967806972563,1136.5140238776803,1714.2310845665634,7.0
5,2016-10-04,-12.75,9.25,0.1022686268894988,0.0038646376608003,87977.19989345274,340.0,860256,-0.4897911721246264,-0.7209639049482935,0.0008633117580860154,642_12,7.781368680298328,"{""type"":""MultiPoint"",""coordinates"":[]}",130.14269759878516,207.61851267889142,570.5407871864736,1200.806305743754,2193.2291090488434,7.0
10,2016-10-04,-12.75,9.5,0.0307338058457754,0.0,26467.461853488283,0.0,861184,-0.4747831675835025,-0.7110374270344267,0.0,642_13,1.6183014959096909,"{""type"":""MultiPoint"",""coordinates"":[]}",98.67316298186779,169.87974755465984,452.41749146953225,1073.4886690042913,1842.7620939910412,7.0
15,2016-10-04,-12.75,9.75,0.421382142891914,6.069023834857619e-05,362496.5167156264,22.0,860256,-0.5085088655076576,-0.7211757376222715,2.609102043627312e-05,642_14,0.7084254175424576,"{""type"":""MultiPoint"",""coordinates"":[]}",68.11498897150159,125.20236847922206,340.26364237070084,872.3871121183038,1400.9042978286743,6.0
1,2016-11-28,-13.75,9.25,0.0,0.0,0.0,0.0,859329,,,0.0,697_0,3.05817648768425,"{""type"":""MultiPoint"",""coordinates"":[]}",14.504553750157358,36.38021647930145,72.72323034703732,277.70072043438176,1027.9814322342418,5.0
6,2016-11-28,-13.75,9.5,1.0462002008704386e-05,1.0,9.0,9.0,860256,0.4443127148681217,0.323728800558045,4.152441955270417e-05,697_1,3.850867040455341,"{""type"":""MultiPoint"",""coordinates"":[]}",13.193030841648579,33.15169829875231,68.82330402731895,281.43693876972975,1080.226081400724,6.0
11,2016-11-28,-13.75,9.75,0.0703429597098839,0.0736084154763818,60447.74522453484,4449.462745098039,859329,-0.3524693696481768,-0.5213441077574901,0.0177504915562678,697_2,3.1985007226467133,"{""type"":""MultiPoint"",""coordinates"":[]}",15.905565582215758,42.31466818600893,97.55056258291006,366.58301689385553,1130.0331831043877,5.0
2,2016-11-28,-13.5,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,697_3,2.6310794055461884,"{""type"":""MultiPoint"",""coordinates"":[]}",15.136293135583387,35.0817134603858,68.92801355570555,247.9214280524502,932.9250067153225,5.0
7,2016-11-28,-13.5,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,697_4,1.5612877905368805,"{""type"":""MultiPoint"",""coordinates"":[]}",13.479910790920258,43.99596806615591,94.49019283056259,316.8284395119372,1033.9349075561586,6.0
12,2016-11-28,-13.5,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,697_5,3.3866195008158684,"{""type"":""MultiPoint"",""coordinates"":[]}",15.107328072190285,58.8467032648623,129.36678808182478,411.75800279052055,1098.2179557558993,4.0
3,2016-11-28,-13.25,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,697_6,2.785077318549156,"{""type"":""MultiPoint"",""coordinates"":[]}",16.0831306129694,49.94672536849976,125.88976603001356,429.92994600353995,1149.528760848625,6.0
8,2016-11-28,-13.25,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,697_7,5.387607030570507,"{""type"":""MultiPoint"",""coordinates"":[]}",28.265765868127346,84.05014406889677,191.6003879159689,614.0459113321413,1419.8835188090015,6.0
13,2016-11-28,-13.25,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,697_8,4.769166000187397,"{""type"":""MultiPoint"",""coordinates"":[]}",16.236454248428345,54.791832342743874,129.98178228735924,445.59485449281055,1085.5720754043432,4.0
4,2016-11-28,-13.0,9.25,0.0,0.0,0.0,0.0,859329,,,0.0,697_9,4.116390831768513,"{""type"":""MultiPoint"",""coordinates"":[]}",13.198121450841427,43.194098863750696,117.21407296136022,392.31948905580794,1113.470270549442,5.0
9,2016-11-28,-13.0,9.5,0.0,0.0,0.0,0.0,860256,,,0.0,697_10,2.8423797339200974,"{""type"":""MultiPoint"",""coordinates"":[]}",15.228485688567162,52.54123080521822,125.75401924550533,425.92853232781636,1116.972177005664,4.0
14,2016-11-28,-13.0,9.75,0.0,0.0,0.0,0.0,859329,,,0.0,697_11,2.0486563444137573,"{""type"":""MultiPoint"",""coordinates"":[]}",14.12484422326088,32.95531962066889,74.09785222262144,282.82925861276453,808.8749912785715,2.0
5,2016-11-28,-12.75,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,697_12,1.3304930180311203,"{""type"":""MultiPoint"",""coordinates"":[]}",7.561191916465759,33.08611502870917,81.5482665784657,296.417720581303,904.0921483774582,3.0
10,2016-11-28,-12.75,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,697_13,1.4429539442062378,"{""type"":""MultiPoint"",""coordinates"":[]}",8.325205184519291,29.474559240043163,72.29562755674124,234.17842994604143,728.5885498968128,2.0
15,2016-11-28,-12.75,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,697_14,0.4974082112312317,"{""type"":""MultiPoint"",""coordinates"":[]}",9.938782081007957,19.633916206657887,45.652578584849834,160.75820005607966,535.99151778144,2.0
1,2016-12-30,-13.75,9.25,0.0,0.0,0.0,0.0,859329,,,0.0,729_0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.015153549611568324,0.01576263457536685,13.753436505794525,91.33532829582691,265.54707911361675,0.0
6,2016-12-30,-13.75,9.5,0.0046882390626124,1.0058526930250125,4033.0857830467176,4056.690196078432,860256,0.4985311208461881,0.2514736169338292,0.0192516235082631,729_1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.017956830561160923,0.018361955881118656,12.739173136651516,89.802710339427,274.3914043303448,0.0
11,2016-12-30,-13.75,9.75,0.1522727191585836,0.1260586969349122,130852.36348182648,16495.07843137255,859329,-0.2550770910739184,-0.3998694140845911,0.0670242783649392,729_2,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0024763867258740984,0.005610287189483568,14.71072155982256,114.39004726707935,358.8980177482881,0.0
2,2016-12-30,-13.5,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,729_3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.006379559636101713,0.007547438144683671,11.864544823765755,84.48442351073027,237.76757471796373,0.0
7,2016-12-30,-13.5,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,729_4,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.007812865078449225,0.01558009535074227,16.81000692769885,113.0659612827003,320.83380505127934,0.0
12,2016-12-30,-13.5,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,729_5,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.016245990991592227,0.04672352224588367,14.989616815000772,141.49439288303256,410.81101862982905,0.0
3,2016-12-30,-13.25,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,729_6,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.00241212546825401,0.0024270266294478576,17.43103936314583,135.7188867405057,425.11169092176715,0.0
8,2016-12-30,-13.25,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,729_7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.007447786629199847,0.007462687790393695,23.416342213749886,205.69943729788068,615.4532403252233,0.0
13,2016-12-30,-13.25,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,729_8,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.01286529004573822,0.015579164028167667,13.24649341404438,143.48466880619526,450.4518283793004,0.0
4,2016-12-30,-13.0,9.25,0.0,0.0,0.0,0.0,859329,,,0.0,729_9,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",7.450580596923828e-06,0.00034924596548080444,7.800901308655739,118.65736870095134,381.81913063817774,0.0
9,2016-12-30,-13.0,9.5,0.0,0.0,0.0,0.0,860256,,,0.0,729_10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.003129243850707977,0.004143454134464233,5.9328777715563765,129.408348351717,422.043590057001,0.0
14,2016-12-30,-13.0,9.75,0.0,0.0,0.0,0.0,859329,,,0.0,729_11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.004644505679607324,0.004986301064491149,4.157015122473239,79.79526137933135,279.9280253457255,0.0
5,2016-12-30,-12.75,9.25,0.0,0.0,0.0,0.0,860256,,,0.0,729_12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",7.450580596923828e-06,0.00034924596548080444,3.2613165676593776,86.15369210019708,290.6392216336826,0.0
10,2016-12-30,-12.75,9.5,0.0,0.0,0.0,0.0,861184,,,0.0,729_13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0003995373845100403,0.0007413327693939209,1.7659254372119897,74.68430045992136,231.46952270690235,0.0
15,2016-12-30,-12.75,9.75,0.0,0.0,0.0,0.0,860256,,,0.0,729_14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0027231872081756236,0.0030649825930595042,1.3964790850877757,47.57316596806049,155.51307327223185,0.0
1,2017-01-24,-13.75,9.25,0.1707896252357188,0.9196298589589974,146764.47786418503,134968.99607843137,859329,0.7285507784550594,0.6301162968835669,0.6284534623499264,754_0,0.0077942386269569,"{""type"":""MultiPoint"",""coordinates"":[]}",0.020232051610946624,0.8990606293082235,0.9653214365243907,32.07871690392494,135.42479183524847,0.0
6,2017-01-24,-13.75,9.5,0.8371764044910961,0.4443980085345152,720186.0250218924,320049.23529411753,860256,0.1985562221261063,0.0648599068010117,1.4552635654009305,754_1,0.0061970204114913,"{""type"":""MultiPoint"",""coordinates"":[]}",0.05629658699035633,0.6506145000457761,0.7438855245709414,32.8709464520216,128.21981869637966,0.0
11,2017-01-24,-13.75,9.75,0.9777243409073824,0.0936601105513658,840186.8801476,78691.99607843137,859329,-0.306225539044952,-0.478789348854485,0.3465752317230602,754_2,0.0033872202038764,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0428333878516866,0.193672254681587,0.2311263233423229,30.24626523256302,165.89999850839376,0.0
2,2017-01-24,-13.5,9.25,0.7519258745048439,0.200600443428815,646848.745098039,129758.1450980392,860256,-0.1693487135938972,-0.3368076485786861,0.5856220000606039,754_3,0.1461626961827278,"{""type"":""MultiPoint"",""coordinates"":[]}",0.015986151993260315,0.8087614551186559,0.8845832198858257,28.56199350208044,121.36340793222189,0.0
7,2017-01-24,-13.5,9.5,0.9789612722876012,0.0269128441236472,843065.7843137255,22689.29803921568,861184,-0.4074200642708193,-0.5158203857840313,0.0909778794039634,754_4,0.0095097348093986,"{""type"":""MultiPoint"",""coordinates"":[]}",0.13184640556573857,0.380790792405605,0.40653720498084966,33.14117481932044,156.51359735056758,0.0
12,2017-01-24,-13.5,9.75,0.9791329953198727,8.686713778927582e-05,842305.0340218926,73.1686274509804,860256,-0.5018864245886081,-0.5367433593759471,0.00010798577373315086,754_5,0.0008316710591316223,"{""type"":""MultiPoint"",""coordinates"":[]}",0.6514294072985647,0.6839605048298834,0.7658209651708596,27.25359844043851,203.6451641470194,0.0
3,2017-01-24,-13.25,9.25,0.9641528637814176,0.0267695956696816,829418.2859851472,22203.192156862748,860256,-0.4545936180769869,-0.5775884088198702,0.0900838266869877,754_6,0.4275962710380554,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5716811865568159,0.6855158135294911,0.7459390908479685,32.75269269943237,201.35997515171766,0.0
8,2017-01-24,-13.25,9.5,0.9792166753369004,8.878901521072602e-05,843285.7333333332,74.87450980392157,861184,-0.5201131765287542,-0.597560376743918,0.00011947198396159652,754_7,1.128307543694973,"{""type"":""MultiPoint"",""coordinates"":[]}",0.7281331345438955,0.7857820019125934,0.9661111980676642,46.21691256761551,298.4956055879593,0.0
13,2017-01-24,-13.25,9.75,0.979388430223218,0.0011251894661096,842524.7734301046,948.0,860256,-0.5053104353344288,-0.542283270182718,0.0026451668862289,754_8,0.3582173958420753,"{""type"":""MultiPoint"",""coordinates"":[]}",0.22591091692447662,0.2710148692131042,0.3271372988820075,29.291096143424507,210.01912280917168,0.0
4,2017-01-24,-13.0,9.25,0.9821274331250384,0.0018655422038619,843970.5849799062,1574.4627450980392,859329,-0.5301363172199897,-0.6453310237490797,0.0027765661940412,754_9,0.2153199166059494,"{""type"":""MultiPoint"",""coordinates"":[]}",0.27256738394498814,0.3055874258279797,0.3178734332323071,21.492889150977135,175.79662753269076,0.0
9,2017-01-24,-13.0,9.5,0.980565393028468,0.0010527098673865,843537.2627450977,888.0,860256,-0.5047082119404446,-0.5818051284395702,0.0011048711671219,754_10,0.4998305812478065,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2493411302566526,0.26859436184167834,0.28675328940153066,22.061475552618504,194.90864500403404,0.0
14,2017-01-24,-13.0,9.75,0.9807416420863938,0.0032084302566149,842779.7345524587,2704.0,859329,-0.5193292799442092,-0.5653867008183394,0.0108124174100879,754_11,0.1685619354248047,"{""type"":""MultiPoint"",""coordinates"":[]}",0.16288086771965002,0.18035527318716016,0.19271485507488198,16.235894057899714,132.9496460966766,0.0
5,2017-01-24,-12.75,9.25,0.9811651461823,0.0023584657682893,844053.2039942008,1990.6705882352944,860256,-0.524027146826067,-0.5744178281022455,0.0042104368560906,754_12,0.2181436866521835,"{""type"":""MultiPoint"",""coordinates"":[]}",0.32207369804382313,0.33027585595846143,0.351958908140659,14.128679409623146,128.96855873987082,0.0
10,2017-01-24,-12.75,9.5,0.9795537885264508,0.0025495615007928,843576.049818363,2150.749019607844,861184,-0.4936118347502026,-0.512960050097293,0.0041261743848821,754_13,0.1824507489800453,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1312699168920516,0.14294125139713268,0.1652110368013379,13.650600798428057,109.22288801521063,0.0
15,2017-01-24,-12.75,9.75,0.9797961779557376,0.0003703847367243493,842875.5408634911,312.18823529411765,860256,-0.4878429827964929,-0.5019638230743526,0.000561519686879478,754_14,0.045369379222393,"{""type"":""MultiPoint"",""coordinates"":[]}",0.042278319597244124,0.05021691322326645,0.055089592933654515,8.17169714719057,72.16622401028872,0.0
1,2017-02-09,-13.75,9.25,0.5731902863251905,0.977787600834291,492559.0355575396,481618.11764705885,859329,0.3934677453453746,0.2056169404918379,2.000141352267013,770_0,0.0073183327913284,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0004461035132408142,0.0024279579520224783,0.909282825887203,5.280964076519012,65.75905345380306,0.0
6,2017-02-09,-13.75,9.5,0.979552623293516,0.5217294482180476,842666.021503987,439643.6784313725,860256,0.1419530133171759,-0.0334517333256424,1.90210332188424,770_1,0.0209305435419082,"{""type"":""MultiPoint"",""coordinates"":[]}",0.002952292561530978,0.013065524399280248,0.6698770448565476,3.1685307621955863,63.44945915043354,0.0
11,2017-02-09,-13.75,9.75,0.9631273021160978,0.0950861978011383,827643.2214001241,78697.44705882354,859329,-0.2292582190158188,-0.3861653489633957,0.2332563887066413,770_2,0.0038761645555496,"{""type"":""MultiPoint"",""coordinates"":[]}",0.006635673344106686,0.011036172509193025,0.2080956473946564,1.6093505546450606,71.4796669781208,0.0
2,2017-02-09,-13.5,9.25,0.781986224073381,0.2234460819593483,672708.3411764705,150314.0431372549,860256,-0.1186171787198207,-0.2932877698533191,0.5527017641404289,770_3,0.0054268166422843,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0033695250749444976,0.008041039109229894,0.9629651904106136,5.132828839123249,60.534351505339146,0.0
7,2017-02-09,-13.5,9.5,0.9778407219754728,0.0236438840863442,842100.7843137254,19910.533333333333,861184,-0.2972519762065636,-0.4003231128908784,0.0370171983183225,770_4,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",9.313225746154785e-06,2.3283064365386963e-05,0.39032381027936897,5.31818252056837,74.3441260419786,0.0
12,2017-02-09,-13.5,9.75,0.9791329953198732,0.0,842305.0340218927,0.0,860256,-0.4013461209953168,-0.430382606085441,0.0,770_5,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",9.313225746154785e-06,0.00045821070671081543,0.6852503865957257,1.6035633161664,83.84393807500601,0.0
